"Lat","Lon","Area_ha","S","N","min_DBH_cm","Tree_def","Notes","Numerical_ID","Plot_ID","Dataset","Ref_short","Ref_long","TREE_DENS","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND","HABITAT","REALM","REALM_PK"
27.8768,117.8208,0.06,10,164,5,"trees",NA,66,"E20","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",61135,14381,6821.33349609375,12.8,21.1,25,195,53,560,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8739,117.819,0.06,16,191,5,"trees",NA,67,"E21","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",58562,12841,5197.16650390625,11.8,20,25,197,52,429,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8775,117.8171,0.06,12,115,5,"trees",NA,68,"E22","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",61135,14381,6821.33349609375,12.8,21.1,25,195,53,560,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8775,117.8156,0.06,18,154,5,"trees",NA,69,"E23","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",61135,13544,4804.75,10.5,18.5,25,199,52,482,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.878,117.8143,0.06,13,179,5,"trees",NA,70,"E24","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",66210,13544,4804.75,10.5,18.5,25,199,52,482,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8777,117.8116,0.06,16,130,5,"trees",NA,71,"E25","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",66210,13544,4804.75,10.5,18.5,25,199,52,482,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.877,117.8116,0.06,8,185,5,"trees",NA,72,"E26","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",66210,13544,4804.75,10.5,18.5,25,199,52,482,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8775,117.8101,0.06,9,298,5,"trees",NA,73,"E27","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",66210,13544,4804.75,10.5,18.5,25,199,52,482,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8754,117.7921,0.06,4,148,5,"trees",NA,74,"E28","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",63546,14085,5443.25,11.2,19.3,25,198,52,347,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8637,117.7921,0.01,1,11,5,"trees",NA,75,"E29","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",62706,15592,8892.8330078125,10.2,18.1,25,199,52,434,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8615,117.7868,0.01,3,11,5,"trees",NA,76,"E30","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",60253,12068,5807.25,9.5,17.4,24,199,52,225,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8518,117.7774,0.01,9,30,5,"trees",NA,77,"N1","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",51737,15678,9006.3330078125,9.7,17.5,25,199,52,318,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8377,117.7581,0.01,4,38,5,"trees",NA,78,"N2","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",64790,12813,5861,10.3,18.3,25,198,52,223,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8277,117.7479,0.04,2,112,5,"trees",NA,79,"N3","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",79447,13180,5044.5,10.9,18.9,25,198,52,355,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8193,117.7177,0.04,5,28,5,"trees",NA,80,"N4","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",103180,14118,6374.75,14.2,22.7,26,194,55,381,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8303,117.7197,0.06,10,54,5,"trees",NA,81,"N5","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",83754,14887,6640.91650390625,14.4,22.9,26,195,55,422,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8367,117.424,0.06,19,158,5,"trees",NA,82,"N6","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",82046,18061,13086.6669921875,17.3,26.4,27,187,60,184,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8557,117.7221,0.06,24,182,5,"trees",NA,83,"N7","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",83544,16450,10627.5830078125,13.4,21.8,26,195,53,519,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8554,117.701,0.06,22,99,5,"trees",NA,84,"N8","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",111294,14278,6213.75,11.9,20.1,25,196,53,304,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8554,117.686,0.06,30,299,5,"trees",NA,85,"N9","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",72519,13945,5952.08349609375,14.7,23.3,26,196,55,417,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8542,117.6739,0.06,20,148,5,"trees",NA,86,"N10","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",69995,14774,6147.66650390625,15.2,23.8,26,196,56,496,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8615,117.6712,0.06,28,230,5,"trees",NA,87,"N11","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",86570,14259,6547.16650390625,16,24.7,27,195,58,389,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8677,117.6675,0.04,21,97,5,"trees",NA,88,"N12","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",85721,14043,6515,15.7,24.4,27,195,57,307,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
27.8748,117.6642,0.04,19,142,5,"trees",NA,89,"N13","Zheng_Fujian","Zheng et al. 2004","Zheng et al. (2004) Tree species diversity along latitudinal gradient on southeastern and northwestern slopes of Mt. Huanggang, Wuyi Mountains, Fujian, China. Biodiversity Science, 12: 63-74.",90825,14356,7080.33349609375,16,24.7,27,195,58,456,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
-11.89,-71.36,2,186,1637,10,"trees and palms",NA,90,"AGJ-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",42478,34118,14760,25.2,25.8,78,264,45,22,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.72,-70.31,1,291,826,10,"trees and palms",NA,91,"AGP-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",49626,25379,10841.75,25.9,26.3,85,507,22,33,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.72,-70.3,1,292,877,10,"trees and palms",NA,92,"AGP-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",48205,25801,10977.0830078125,25.8,26.2,85,507,22,24,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-9.6,-55.94,1,143,569,10,"trees and palms",NA,93,"ALF-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",32963,25315,13387.6669921875,25.6,26.2,69,51,70,34,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-9.58,-55.92,1,108,584,10,"trees and palms",NA,94,"ALF-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",32652,25213,13045.4169921875,25.6,26.2,69,51,70,79,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-11.8,-71.47,2,329,1754,10,"trees and palms",NA,95,"ALM-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",42133,34297,14908,25.1,25.7,78,249,45,61,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.95,-73.43,1,323,752,10,"trees and palms",NA,96,"ALP-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",45190,27697,12541.25,26.3,26.8,84,529,18,33,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.95,-73.44,1,333,792,10,"trees and palms",NA,97,"ALP-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47432,27797,12680.5830078125,26.3,26.9,84,528,18,23,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.96,-73.44,0.1,50,65,10,"trees and palms",NA,98,"ALP-05","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47596,27338,12612,26.3,26.9,83,528,18,28,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.95,-73.44,0.1,56,64,10,"trees and palms",NA,99,"ALP-06","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47432,27797,12680.5830078125,26.3,26.9,84,528,18,23,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.95,-73.41,0.1,73,93,10,"trees and palms",NA,100,"ALP-10","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",44207,27722,12603.5830078125,26.3,26.8,85,532,18,42,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.94,-73.43,0.1,66,86,10,"trees and palms",NA,101,"ALP-16","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47701,27371,12656.5,26.4,26.9,84,532,18,38,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.94,-73.43,0.1,46,106,10,"trees and palms",NA,102,"ALP-17","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47701,27371,12656.5,26.4,26.9,84,532,18,38,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.95,-73.43,0.1,42,75,10,"trees and palms",NA,103,"ALP-18","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",45190,27697,12541.25,26.3,26.8,84,529,18,33,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.96,-73.44,0.1,65,94,10,"trees and palms",NA,104,"ALP-19","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47596,27338,12612,26.3,26.9,83,528,18,28,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.96,-73.43,0.1,48,63,10,"trees and palms",NA,105,"ALP-20","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",45151,27735,12625.9169921875,26.3,26.8,84,529,18,25,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.95,-73.42,0.1,38,63,10,"trees and palms",NA,106,"ALP-23","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47630,27351,12269,26.4,26.9,84,530,18,37,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.96,-73.43,0.1,27,44,10,"trees and palms",NA,107,"ALP-24","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",45151,27735,12625.9169921875,26.3,26.8,84,529,18,25,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.95,-73.44,0.1,31,46,10,"trees and palms",NA,108,"ALP-25","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47432,27797,12680.5830078125,26.3,26.9,84,528,18,23,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.95,-73.41,0.1,14,65,10,"trees and palms",NA,109,"ALP-26","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",44207,27722,12603.5830078125,26.3,26.8,85,532,18,42,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.95,-73.43,1,112,560,10,"trees and palms",NA,110,"ALP-30","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",45190,27697,12541.25,26.3,26.8,84,529,18,33,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.94,-73.44,1,43,1270,10,"trees and palms",NA,111,"ALP-40","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",46607,26975,12482.8330078125,26.3,26.8,85,533,18,23,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
